법령명,법령약칭,법령구분,조문,유형,개정일,위반요건,형벌_징역,형벌_벌금,과태료,과징금,산정기준별표,산정기준상세,최종수집일
방문판매 등에 관한 법률,방문판매법,법률,제51조(과징금),과징금,20250121,제51조(과징금) ① 공정거래위원회는 제49조제4항에 따른 영업정지를 갈음하여 해당 사업자에 대하여 대통령령으로 정하는 위반행위 관련 매출액을 초과하지 아니하는 범위에서 과징금을 부과할 수 있다. 이 경우 관련 매출액이 없거나 이를 산정할 수 없는 등의 경우에는 5천만원을 초과하지 아니하는 범위에서 과징금을 부과할 수 있다. ② 공정거래위원회는 제1항에 따른 과징금을 부과할 때 다음 각 호의 사항을 고려하여야 한다. 1. 위반행위로 인한 소비자피해 정도 2. 소비자피해에 대한 사업자의 보상노력 정도 3. 위반행위로 취득한 이익의 규모 4. 위반행위의 내용ㆍ기간 및 횟수 등 ③ 공정거래위원회는 이 법을 위반한 사업자인 회사의 합병이 있는 경우에는 그 회사가 한 위반행위를 합병 후 존속하거나 합병으로 새로 설립된 회사가 한 행위로 보아 과징금을 부과ㆍ징수할 수 있다. ④ 삭제 <2018.6.12> ⑤ 제1항에 따른 과징금의 부과기준은 대통령령으로 정한다.,,,,,,,2026-09-26 06:25
방문판매 등에 관한 법률,방문판매법,법률,제58조(벌칙),벌칙(형사처벌),20250121,제58조(벌칙) ① 다음 각 호의 어느 하나에 해당하는 자(제29조제3항에 따라 준용되는 경우를 포함한다)는 7년 이하의 징역 또는 2억원 이하의 벌금에 처한다. 이 경우 다음 각 호의 어느 하나에 해당하는 자가 이 법 위반행위와 관련하여 판매하거나 거래한 대금 총액의 3배에 해당하는 금액이 2억원을 초과할 때에는 7년 이하의 징역 또는 판매하거나 거래한 대금 총액의 3배에 해당하는 금액 이하의 벌금에 처한다. 1. 제13조제1항에 따른 등록을 하지 아니하고(제49조제5항에 따라 등록이 취소된 경우를 포함한다) 다단계판매조직이나 후원방문판매조직을 개설ㆍ관리 또는 운영한 자 2. 거짓이나 그 밖의 부정한 방법으로 제13조제1항에 따른 등록을 하고 다단계판매조직이나 후원방문판매조직을 개설ㆍ관리 또는 운영한 자 3. 제23조제1항제8호에 따른 금지행위를 한 자 4. 제24조제1항 또는 제2항에 따른 금지행위를 한 자 ② 제1항의 징역형과 벌금형은 병과(倂科)할 수 있다.,7년 이하의 징역,2억원 이하의 벌금,,,,,2026-09-26 06:25
방문판매 등에 관한 법률,방문판매법,법률,제59조(벌칙),벌칙(형사처벌),20250121,"제59조(벌칙) ① 다음 각 호의 어느 하나에 해당하는 자는 5년 이하의 징역 또는 1억 5천만원 이하의 벌금에 처한다. 다만, 제29조제3항에 따라 준용되는 경우에는 3년 이하의 징역 또는 1억원 이하의 벌금에 처한다. 1. 제22조제2항을 위반한 자 2. 제23조제1항제1호 또는 제2호에 따른 금지행위를 한 자 3. 제29조제1항에 따른 금지행위를 한 자 ② 제1항의 징역형과 벌금형은 병과할 수 있다.",5년 이하의 징역 / 3년 이하의 징역,1억 5천만원 이하의 벌금 / 1억원 이하의 벌금,,,,,2026-09-26 06:25
방문판매 등에 관한 법률,방문판매법,법률,제60조(벌칙),벌칙(형사처벌),20250121,"제60조(벌칙) ① 다음 각 호의 어느 하나에 해당하는 자는 3년 이하의 징역 또는 1억원 이하의 벌금에 처한다. 다만, 제29조제3항에 따라 준용되는 경우에는 2년 이하의 징역 또는 5천만원 이하의 벌금에 처한다. 1. 제13조제2항 또는 제3항을 위반하여 거짓으로 신고한 자 2. 제15조제5항에 따른 다단계판매원 수첩에 거짓 사실을 기재한 자 3. 제18조제2항을 위반하여 재화등의 대금을 환급하지 아니한 자 4. 제20조제3항 또는 제5항을 위반한 자 5. 제21조제1항 또는 제3항을 위반한 자 6. 제22조제1항 또는 제4항을 위반한 자 7. 제23조제1항제3호ㆍ제5호ㆍ제7호 또는 제11호에 따른 금지행위를 한 자 8. 제37조제5항을 위반하여 소비자피해보상보험계약등의 체결 또는 유지에 관하여 거짓 자료를 제출한 사업자 9. 제37조제7항을 위반하여 같은 조 제6항에 따른 표지를 사용하거나 이와 비슷한 표지를 제작 또는 사용한 자 10. 제49조제1항에 따른 시정조치명령을 따르지 아니한 자 11. 제49조제4항에 따른 영업정지명령을 위반하여 영업을 한 자 ② 제1항의 징역형과 벌금형은 병과할 수 있다.",3년 이하의 징역 / 2년 이하의 징역,1억원 이하의 벌금 / 5천만원 이하의 벌금,,,,,2026-09-26 06:25
방문판매 등에 관한 법률,방문판매법,법률,제61조(벌칙),벌칙(형사처벌),20250121,제61조(벌칙) ① 다음 각 호의 어느 하나에 해당하는 자는 2년 이하의 징역 또는 5천만원 이하의 벌금에 처한다. 1. 제11조제1항제1호ㆍ제2호 또는 제5호에 해당하는 금지행위를 한 자 2. 제34조제1항제1호ㆍ제2호 또는 제5호에 해당하는 금지행위를 한 자 ② 제1항의 징역형과 벌금형은 병과할 수 있다.,2년 이하의 징역,5천만원 이하의 벌금,,,,,2026-09-26 06:25
방문판매 등에 관한 법률,방문판매법,법률,제62조(벌칙),벌칙(형사처벌),20250121,"제62조(벌칙) 다음 각 호의 어느 하나에 해당하는 자(제29조제3항에 따라 준용되는 경우를 포함한다)는 1년 이하의 징역 또는 3천만원 이하의 벌금에 처한다. <개정 2013.5.28, 2016.3.29, 2021.4.20> 1. 제5조제1항을 위반하여 신고를 하지 아니하거나 거짓으로 신고한 자 2. 제11조제1항제3호에 따른 금지행위를 한 자 3. 제12조제1항 또는 제26조제1항을 위반하여 휴업기간 또는 영업정지기간 중에 계속하여야 할 업무를 계속하지 아니한 자 4. 제13조제7항을 위반하여 자료를 제출하지 아니하거나 거짓 자료를 제출한 자 5. 제15조제1항에 따른 등록을 하지 아니하고 실질적으로 다단계판매원으로 활동한 자 6. 제15조제2항제1호 또는 제3호부터 제7호까지의 규정에 따라 다단계판매원으로 등록할 수 없는 자임에도 불구하고 다단계판매원으로 등록한 자 7. 제15조제2항제2호를 위반하여 미성년자를 다단계판매원으로 가입시킨 다단계판매자 8. 제15조제3항에 따른 다단계판매원 등록증에 거짓 사실을 적은 자 9. 제15조제4항을 위반하여 다단계판매원 등록부를 거짓으로 작성한 자 10. 제23조제1항제9호에 따른 금지행위를 한 자 11. 제33조에 따른 재화등의 거래기록 등을 거짓으로 작성한 자",1년 이하의 징역,3천만원 이하의 벌금,,,,,2026-09-26 06:25
방문판매 등에 관한 법률,방문판매법,법률,제63조(벌칙),벌칙(형사처벌),20250121,"제63조(벌칙) 다음 각 호의 어느 하나에 해당하는 자(제29조제3항에 따라 준용되는 경우를 포함한다)는 1천만원 이하의 벌금에 처한다. 1. 제6조제3항을 위반하여 성명 등을 거짓으로 밝힌 자 2. 제7조제2항, 제16조 또는 제30조제2항에 따른 계약서를 발급할 때 거짓 내용이 적힌 계약서를 발급한 자 3. 제11조제1항제4호 또는 제7호에 따른 금지행위를 한 자 4. 제34조제1항제3호ㆍ제4호 또는 제7호에 따른 금지행위를 한 자",,1천만원 이하의 벌금,,,,,2026-09-26 06:25
방문판매 등에 관한 법률,방문판매법,법률,제64조(벌칙),벌칙(형사처벌),20250121,"제64조(벌칙) 제57조제5항에 따라 준용되는 「독점규제 및 공정거래에 관한 법률」 제119조를 위반한 자는 2년 이하의 징역 또는 200만원 이하의 벌금에 처한다. <개정 2018.6.12, 2020.12.29>",2년 이하의 징역,200만원 이하의 벌금,,,,,2026-09-26 06:25
방문판매 등에 관한 법률,방문판매법,법률,제65조(양벌규정 등),양벌규정,20250121,"제65조(양벌규정 등) ① 법인의 대표자나 법인 또는 개인의 대리인, 사용인, 그 밖의 종업원이 그 법인 또는 개인의 업무에 관하여 제58조부터 제63조까지의 어느 하나에 해당하는 위반행위를 하면 그 행위자를 벌하는 외에 그 법인 또는 개인에게도 해당 조문의 벌금형을 과(科)한다. 다만, 법인 또는 개인이 그 위반행위를 방지하기 위하여 해당 업무에 관하여 상당한 주의와 감독을 게을리하지 아니한 경우에는 그러하지 아니하다. ② 제58조부터 제63조까지의 어느 하나에 해당하는 위반행위를 한 자 또는 제1항에 따라 벌금형이 부과되는 법인 또는 개인이 이미 공정거래위원회 또는 시ㆍ도지사의 처분을 받거나 소비자의 피해를 보상한 경우에는 제58조부터 제63조까지의 규정에 따른 형을 감경하거나 면제할 수 있다.",,,,,,,2026-09-26 06:25
방문판매 등에 관한 법률,방문판매법,법률,제66조(과태료),과태료,20250121,"제66조(과태료) ① 사업자 또는 사업자단체가 제1호 또는 제2호에 해당하는 경우에는 3천만원 이하, 제3호에 해당하는 경우에는 5천만원 이하의 과태료를 부과하고, 사업자 또는 사업자단체의 임원 또는 종업원, 그 밖의 이해관계인이 제1호 또는 제2호에 해당하는 경우에는 500만원 이하, 제3호에 해당하는 경우에는 1천만원 이하의 과태료를 부과한다. <신설 2018.6.12, 2020.12.29> 1. 제57조제2항에 따라 준용되는 「독점규제 및 공정거래에 관한 법률」 제81조제1항제1호에 따른 출석처분을 받은 당사자 중 정당한 사유 없이 출석하지 아니한 자 2. 제57조제2항에 따라 준용되는 「독점규제 및 공정거래에 관한 법률」 제81조제1항제3호 또는 같은 조 제6항에 따른 보고 또는 필요한 자료나 물건을 제출하지 아니하거나 거짓으로 보고하거나 거짓 자료나 물건을 제출한 자 3. 제57조제2항에 따라 준용되는 「독점규제 및 공정거래에 관한 법률」 제81조제2항 및 제3항에 따른 조사를 거부ㆍ방해 또는 기피한 자 ② 다음 각 호의 어느 하나에 해당하는 자(제29조제3항에 따라 준용되는 경우를 포함한다)에게는 1천만원 이하의 과태료를 부과한다. <개정 2018.6.12> 1. 제9조를 위반하여 재화등의 대금을 환급하지 아니하거나 환급에 필요한 조치를 하지 아니한 자 2. 제11조제1항제6호, 제23조제1항제4호 또는 제34조제1항제6호에 따른 금지행위를 한 자 3. 제11조제1항제8호, 제23조제1항제6호 또는 제34조제1항제8호에 따른 금지행위를 한 자 4. 제13조제2항 또는 제3항을 위반하여 신고를 하지 아니한 자 5. 제15조제3항에 따른 다단계판매원 등록증 또는 같은 조 제5항에 따른 다단계판매원 수첩을 발급하지 아니한 자 6. 제15조제4항을 위반하여 다단계판매원 등록부를 작성하지 아니한 자 또는 다단계판매원의 신원을 확인할 수 있도록 하지 아니한 자 7. 제23조제1항제10호에 따른 금지행위를 한 자 8. 제32조를 위반하여 위약금을 과다하게 청구하거나 대금 환급을 거부한 자 9. 제42조제2항을 위반하여 소비자에게 전화권유판매를 한 자 10. 삭제<2018.6.12> 11. 삭제<2018.6.12> 12. 삭제<2018.6.12> ③ 다음 각 호의 어느 하나에 해당하는 자(제29조제3항에 따라 준용되는 경우를 포함한다)에게는 500만원 이하의 과태료를 부과한다. <개정 2018.6.12> 1. 제5조제2항 및 제3항에 따른 신고를 하지 아니하거나 거짓으로 신고한 자 2. 제6조제1항을 위반하여 방문판매원등의 명부를 작성하지 아니하거나 같은 조 제2항을 위반하여 방문판매원의 신원을 확인할 수 있도록 하지 아니한 자 또는 같은 조 제3항을 위반하여 성명 등을 밝히지 아니한 자 3. 제7조제2항, 제16조 또는 제30조제2항에 따른 계약서를 발급하지 아니한 자 3의2. 제7조의2제1항을 위반하여 소비자의 동의를 받아 통화내용 중 계약에 관한 사항을 계약일부터 3개월 이상 보존하지 아니하거나 같은 조 제2항을 위반하여 소비자의 통화내용 열람 요청을 따르지 아니한 자 4. 제20조제2항을 위반하여 후원수당의 산정 및 지급 기준을 변경한 자 5. 제20조제4항을 위반하여 후원수당의 산정ㆍ지급 명세 등의 열람을 허용하지 아니한 자 6. 제30조제3항을 위반하여 소비자에게 계약 종료일을 통지하지 아니한 자 7. 제33조에 따른 재화등의 거래기록 등을 소비자가 열람할 수 있도록 하지 아니한 자 ④ 제57조제1항에 따라 준용되는 「독점규제 및 공정거래에 관한 법률」 제66조를 위반하여 질서유지의 명령을 따르지 아니한 자에게는 100만원 이하의 과태료를 부과한다. <개정 2018.6.12, 2020.12.29> ⑤ 제1항부터 제4항까지에 따른 과태료는 행정청이 부과ㆍ징수한다. 다만, 다단계판매 및 후원방문판매와 관련된 규정에 따른 과태료는 공정거래위원회 또는 시ㆍ도지사가 부과ㆍ징수한다. <개정 2018.6.12> ⑥ 제1항부터 제4항까지에 따른 과태료의 부과기준은 대통령령으로 정한다. <개정 2018.6.12>",,,5천만원 이하의 과태료 / 1천만원 이하의 과태료 / 500만원 이하의 과태료 / 100만원 이하의 과태료,,,,2026-09-26 06:25
방문판매 등에 관한 법률,방문판매법,법률,제67조(과태료에 관한 규정 적용의 특례),과태료,20250121,제67조(과태료에 관한 규정 적용의 특례) 제66조의 과태료에 관한 규정을 적용할 때 제51조에 따라 과징금을 부과한 행위에 대해서는 과태료를 부과할 수 없다.,,,,,,,2026-09-26 06:25
